,Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Views,Likes,Comments,Licensed,Stream,most_playedon,duration_ms,explicit,year,popularity,key,genre
972,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",STAY DANGEROUS,album,0.745,0.346,-7.709,0.331,0.00552,0.0,0.0881,0.112,203.911,3.954,220744002,1376534,38859,True,347583428,Spotify,237240,True,2018,68,1,"hip hop, pop"
973,Kings of Leon,Sex on Fire,Only By The Night,album,0.542,0.905,-5.653,0.054,0.00172,0.0104,0.136,0.374,153.398,3.3891166666666668,467784552,1966436,38342,True,1044029601,Spotify,203346,False,2008,80,9,rock
974,Kings of Leon,Sex on Fire,Only By The Night,album,0.542,0.905,-5.653,0.054,0.00172,0.0104,0.136,0.374,153.398,3.3891166666666668,467784552,1966436,38342,True,1044029601,Spotify,203346,False,2008,80,9,rock
975,Keane,Is It Any Wonder?,Under The Iron Sea,album,0.489,0.955,-2.771,0.0363,3.82e-05,0.000178,0.334,0.816,129.352,3.102883333333333,20374221,90460,3156,True,49028878,Spotify,186173,False,2006,59,11,pop
976,Carrie Underwood,Before He Cheats,Some Hearts,album,0.519,0.749,-3.318,0.0405,0.271,0.0,0.119,0.29,147.905,3.33245,157875227,914132,44838,True,400928668,Spotify,199946,False,2005,76,6,"pop, country"
977,Carrie Underwood,Blown Away,Blown Away,album,0.531,0.843,-2.569,0.0429,0.0909,0.0,0.0283,0.392,136.991,4.0022166666666665,55276381,376251,22162,True,122522411,Spotify,240133,False,2012,63,9,"pop, country"
978,Evanescence,Bring Me To Life,Fallen,album,0.331,0.943,-3.188,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,3.93155,1138778389,8394523,269265,True,749278645,Youtube,235893,False,2003,79,4,metal
979,Evanescence,My Immortal,Fallen,album,0.19,0.265,-9.206,0.0356,0.863,0.0,0.134,0.101,79.012,4.37555,889118434,5172352,202131,True,410612015,Youtube,262533,False,2003,72,9,metal
980,Evanescence,Call Me When You're Sober,The Open Door,album,0.45,0.883,-4.094,0.0524,0.00193,0.0,0.293,0.328,93.41,3.57845,153232763,948494,28845,True,116398496,Youtube,214706,False,2006,65,7,metal
981,Shinedown,Second Chance,The Sound of Madness,album,0.46,0.796,-4.501,0.0333,0.00107,0.0,0.106,0.182,100.011,3.7011166666666666,39195816,260178,6072,True,191592986,Spotify,222066,False,2008,67,0,"rock, metal"
982,Jeezy,Put On,The Recession,album,0.654,0.77,-6.091,0.0353,0.00342,0.0,0.0887,0.272,137.616,5.354883333333333,57389582,417244,14712,True,208911691,Spotify,321293,True,2008,69,9,"hip hop, pop"
983,Jeezy,Soul Survivor,Let's Get It: Thug Motivation 101,album,0.682,0.483,-7.718,0.0451,0.00103,0.0,0.159,0.108,84.012,4.666883333333334,85514231,499510,12359,True,123807840,Spotify,280013,True,2005,55,10,"hip hop, pop"
984,Sleeping At Last,Already Gone,"Covers, Vol. 2",album,0.418,0.248,-9.997,0.0451,0.954,4.21e-06,0.108,0.298,130.953,4.050116666666667,2002639,27765,406,False,251551093,Spotify,281560,False,2009,56,9,"pop, R&B"
985,The Fray,How to Save a Life,How To Save A Life,album,0.64,0.743,-4.08,0.0379,0.269,0.0,0.101,0.361,122.035,4.37555,270553084,1723506,105570,True,969429694,Spotify,262533,False,2005,79,10,pop
986,The Fray,You Found Me,The Fray,album,0.338,0.803,-5.412,0.0413,0.0187,0.0,0.136,0.4,151.994,4.030883333333334,132697911,763972,31364,True,409002224,Spotify,241853,False,2009,73,8,pop
987,The Fray,Never Say Never,The Fray,album,0.23,0.492,-5.767,0.0317,0.568,8.18e-06,0.176,0.262,160.139,4.276883333333333,54554358,369120,19482,True,206566798,Spotify,256613,False,2009,67,8,pop
988,Soulja Boy,Kiss Me Thru The Phone,iSouljaBoyTellem,album,0.758,0.712,-3.781,0.112,0.0185,0.0,0.0677,0.795,149.998,3.223116666666667,267696152,2056408,67840,True,479759154,Spotify,193386,True,2008,76,7,"hip hop, pop"
989,Soulja Boy,Crank That (Soulja Boy),souljaboytellem.com,album,0.736,0.74,-2.18,0.0786,0.515,0.0,0.0468,0.803,140.141,3.698883333333333,539756146,4320230,207717,True,437569872,Youtube,221933,False,2007,74,0,"hip hop, pop"
990,Soulja Boy,Crank That (Soulja Boy),souljaboytellem.com,album,0.736,0.74,-2.18,0.0786,0.515,0.0,0.0468,0.803,140.141,3.698883333333333,539756146,4320230,207717,True,437569872,Youtube,221933,False,2007,74,0,"hip hop, pop"
991,Soulja Boy,Turn My Swag On,iSouljaBoyTellem,album,0.546,0.712,-3.104,0.0269,0.000969,0.0,0.406,0.489,150.154,3.438883333333333,55688515,363454,38188,True,50636688,Youtube,206333,False,2008,59,3,"hip hop, pop"
992,Dierks Bentley,Gold,Gold,single,0.674,0.873,-4.256,0.0285,0.0482,0.0,0.18,0.946,115.01,2.796,583560,5195,353,True,14602380,Spotify,225882,False,2015,55,8,"rock, pop, Dance/Electronic"
993,Benny Dayal,Bang Bang,Bang Bang (Original Motion Picture Soundtrack),single,0.705,0.678,-8.644,0.0415,0.0483,7.01e-05,0.496,0.691,120.042,5.333333333333333,3025085,33654,597,True,30634973,Spotify,199386,False,2014,77,0,"hip hop, pop"
994,Nicki Minaj,Bang Bang,Sweet Talker (Deluxe Version),album,0.706,0.786,-3.417,0.091,0.26,0.0,0.38,0.751,150.028,3.3231166666666665,1892442904,10635137,272545,True,1125379891,Youtube,199386,False,2014,77,0,"hip hop, pop"
995,Neeti Mohan,Bang Bang,Bang Bang (Original Motion Picture Soundtrack),single,0.705,0.678,-8.644,0.0415,0.0483,7.01e-05,0.496,0.691,120.042,5.333333333333333,190509532,804146,25642,True,30634973,Youtube,199386,False,2014,77,0,"hip hop, pop"
996,Jessie J,Bang Bang,Sweet Talker (Deluxe Version),album,0.706,0.786,-3.417,0.091,0.26,0.0,0.38,0.751,150.028,3.3231166666666665,1892443022,10635145,272545,True,1125379891,Youtube,199386,False,2014,77,0,"hip hop, pop"
997,Sfera Ebbasta,Bang Bang,Sfera Ebbasta,album,0.553,0.742,-5.115,0.0368,0.268,0.0,0.341,0.437,95.021,2.4982166666666665,24348223,247210,7278,True,48254814,Spotify,199386,False,2014,77,0,"hip hop, pop"
998,Cherish,Do It To It,Unappreciated,album,0.826,0.67,-5.559,0.169,0.00798,0.0,0.495,0.794,74.007,3.77155,17172321,199978,5070,True,61664705,Spotify,226293,False,2006,65,2,"hip hop, pop, R&B"
999,Franz Ferdinand,Take Me Out,Franz Ferdinand,album,0.277,0.663,-8.821,0.0377,0.000409,0.00051,0.136,0.527,104.561,3.95045,48395842,363363,6898,True,649504490,Spotify,237026,False,2004,77,4,rock
1000,Franz Ferdinand,Do You Want To,You Could Have It So Much Better,album,0.412,0.944,-2.896,0.0448,0.0724,0.000493,0.801,0.79,123.091,3.583333333333333,12779237,97358,2604,True,72996535,Spotify,215000,False,2005,61,0,rock
1001,Willy William,Mi Gente,Vibras,album,0.548,0.704,-4.838,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,3.084,3179386245,17446108,522593,True,1285404998,Youtube,189029,False,2017,53,11,latin
1002,Hugh Jackman,The Greatest Show,The Greatest Show,single,0.417,0.824,-7.36,0.105,0.000239,0.0545,0.0725,0.4,157.92,5.035783333333334,39658691,318533,0,False,477353955,Spotify,302146,False,2017,72,11,easy listening
1003,Zac Efron,The Greatest Show,The Greatest Show,single,0.417,0.824,-7.36,0.105,0.000239,0.0545,0.0725,0.4,157.92,5.035783333333334,39658798,318536,0,False,477353955,Spotify,302146,False,2017,72,11,easy listening
1004,Zendaya,The Greatest Show,The Greatest Show,single,0.417,0.824,-7.36,0.105,0.000239,0.0545,0.0725,0.4,157.92,5.035783333333334,39658835,318538,0,False,477353955,Spotify,302146,False,2017,72,11,easy listening
1005,Hugh Jackman,The Other Side,The Greatest Showman (Original Motion Picture Soundtrack),compilation,0.638,0.795,-8.45,0.302,0.00433,0.00139,0.153,0.31,153.99,3.5728833333333334,37979893,401361,12754,False,364428743,Spotify,226986,False,2013,50,9,"hip hop, pop"
1006,Zac Efron,The Other Side,The Greatest Showman (Original Motion Picture Soundtrack),compilation,0.638,0.795,-8.45,0.302,0.00433,0.00139,0.153,0.31,153.99,3.5728833333333334,4272505,41686,1315,False,364428743,Spotify,226986,False,2013,50,9,"hip hop, pop"
1007,Aloe Blacc,I Need A Dollar,Good Things,album,0.84,0.481,-7.123,0.0336,0.199,0.0,0.0873,0.955,95.497,4.050883333333333,101515343,904672,24358,False,218526292,Spotify,243053,False,2010,1,6,R&B
1008,Lupe Fiasco,The Show Goes On,Lasers,album,0.591,0.889,-3.839,0.115,0.0189,0.0,0.155,0.65,143.067,3.99355,143498991,1091190,80918,False,268545491,Spotify,239613,True,2011,70,7,"hip hop, pop"
1009,Lupe Fiasco,Superstar (feat. Matthew Santos),Lupe Fiasco's The Cool,album,0.572,0.822,-6.015,0.361,0.207,0.0,0.359,0.472,94.812,4.816666666666666,10405909,123387,4755,True,121682119,Spotify,289000,False,2007,64,11,"hip hop, pop"
1010,Jay Sean,Down,All Or Nothing,album,0.727,0.68,-4.498,0.0286,0.0101,0.0,0.0821,0.728,132.012,3.541783333333333,329283954,1846478,86424,True,525143632,Spotify,212106,False,2009,3,2,"hip hop, pop, R&B"
1011,Jay Sean,Down,All Or Nothing,album,0.727,0.68,-4.498,0.0286,0.0101,0.0,0.0821,0.728,132.012,3.541783333333333,329283954,1846478,86424,True,525143632,Spotify,212106,False,2009,3,2,"hip hop, pop, R&B"
1012,Jay Sean,Do You Remember,All Or Nothing,album,0.854,0.674,-4.896,0.0705,0.0204,0.0,0.101,0.818,125.845,3.513333333333333,205524017,754053,28465,True,155440901,Youtube,210306,False,2009,2,11,"hip hop, pop, R&B"
1013,Daughtry,It's Not Over,Daughtry (Deluxe Edition),album,0.428,0.919,-3.245,0.0618,0.0503,0.0,0.245,0.294,145.927,3.5805166666666666,102973653,630311,14347,True,119228503,Spotify,215173,False,2016,45,10,"pop, rock, metal"
1014,Benny Sings,Passionfruit,Passionfruit,single,0.947,0.448,-8.043,0.044,0.441,0.815,0.131,0.862,120.965,3.22725,3293968,111715,2178,False,11827390,Spotify,298940,True,2017,0,11,"hip hop, pop, R&B"
1015,Eric Prydz,Call on Me - Radio Mix,Call on Me (Radio Mix),single,0.597,0.837,-6.518,0.375,0.00427,0.00115,0.839,0.447,126.342,2.856,43490933,395062,17420,True,324112465,Spotify,171360,False,2004,72,10,"pop, Dance/Electronic"
1016,Eric Prydz,Pjanoo - Radio Edit,Pjanoo,single,0.605,0.874,-4.949,0.0295,0.000563,0.812,0.112,0.836,125.99,2.623866666666667,243525,4304,155,True,116695381,Spotify,157432,False,2008,65,7,"pop, Dance/Electronic"
1017,Eric Prydz,Proper Education - Radio Edit,Proper Education - EP,single,0.537,0.937,-4.543,0.0523,0.00102,0.035,0.0917,0.324,124.938,3.30945,6856332,72111,2319,True,13472499,Spotify,198567,False,2007,0,0,"pop, Dance/Electronic"
1018,Flo Rida,Low (feat. T-Pain),Mail on Sunday,album,0.918,0.609,-5.64,0.0791,0.0928,0.0,0.139,0.304,128.008,3.8566666666666665,216083188,1809986,27958,True,778056647,Spotify,231400,False,2008,80,10,"hip hop, pop"
1019,Flo Rida,Wild Ones (feat. Sia),Wild Ones,album,0.608,0.86,-5.324,0.0554,0.0991,0.0,0.262,0.437,127.075,3.88245,585224420,2164776,81065,False,677020413,Spotify,232946,False,2012,77,5,"hip hop, pop"
1020,Flo Rida,Whistle,Wild Ones,album,0.747,0.937,-5.746,0.0453,0.0208,0.0,0.29,0.739,103.976,3.7442166666666665,518188238,2778885,135209,True,628931927,Spotify,224653,False,2012,77,0,"hip hop, pop"
1021,Flo Rida,Club Can't Handle Me (feat. David Guetta),Only One Flo (Part 1),album,0.616,0.869,-3.911,0.0327,0.0283,0.0,0.064,0.473,127.966,3.9093333333333335,436834507,1861586,57945,False,387515049,Youtube,234560,False,2010,76,0,"hip hop, pop"
1022,Flo Rida,Good Feeling,Wild Ones,album,0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011,4.13555,568304803,2668857,95611,False,491930959,Youtube,248133,False,2012,76,1,"hip hop, pop"
1023,Flo Rida,My House,My House,album,0.688,0.702,-4.792,0.0499,0.0215,0.0,0.128,0.74,94.006,3.203183333333333,328556896,2273731,75127,False,914935742,Spotify,192190,False,2015,76,7,"hip hop, pop"
1024,Flo Rida,My House,My House,album,0.688,0.702,-4.792,0.0499,0.0215,0.0,0.128,0.74,94.006,3.203183333333333,328556896,2273731,75127,False,914935742,Spotify,192190,False,2015,76,7,"hip hop, pop"
1025,Flo Rida,Right Round,R.O.O.T.S. (Route of Overcoming the Struggle),album,0.72,0.672,-6.852,0.0551,0.009,0.0,0.232,0.705,124.986,3.4106666666666667,220985087,1829285,53604,False,432273159,Spotify,204640,False,2009,74,7,"hip hop, pop"
1026,Flo Rida,GDFR (feat. Sage the Gemini & Lookas),My House,album,0.657,0.827,-4.036,0.0734,0.000704,0.00534,0.065,0.69,145.889,3.169766666666667,352825529,2770247,45912,False,648862185,Spotify,190185,False,2015,49,5,"hip hop, pop"
1027,Flo Rida,I Cry,Wild Ones,album,0.693,0.822,-5.441,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,3.73,124704425,613003,31369,True,209402086,Spotify,223800,False,2012,60,4,"hip hop, pop"
1028,Trey Songz,Bottoms Up (feat. Nicki Minaj),"Passion, Pain & Pleasure (Deluxe Version)",album,0.844,0.601,-5.283,0.157,0.0205,0.0,0.385,0.331,73.989,4.03355,130993957,689752,41346,True,239410635,Spotify,242013,True,2010,0,1,"hip hop, pop, R&B"
1029,Trey Songz,Slow Motion,Trigga Reloaded,album,0.733,0.408,-7.834,0.0388,0.679,3.92e-05,0.11,0.291,94.947,3.2975666666666665,200269809,1174032,19318,True,404127511,Spotify,248200,True,2003,64,0,"hip hop, pop"
1030,Trey Songz,Can't Help but Wait,Trey Day,album,0.699,0.699,-5.564,0.0737,0.358,0.0,0.0912,0.611,94.977,3.4402166666666667,46522722,311942,9334,True,93569649,Spotify,206413,False,2007,62,8,"hip hop, pop, R&B"
1031,Trey Songz,Na Na,Trigga,album,0.67,0.476,-6.253,0.0406,0.328,0.0,0.104,0.235,96.975,3.8651166666666663,305771662,2025727,32466,True,258661357,Youtube,231906,False,2015,62,9,"hip hop, pop, R&B"
1032,Trey Songz,Na Na,Trigga,album,0.67,0.476,-6.253,0.0406,0.328,0.0,0.104,0.235,96.975,3.8651166666666663,305771662,2025727,32466,True,258661357,Youtube,231906,False,2015,62,9,"hip hop, pop, R&B"
1033,Trey Songz,Say Aah (feat. Fabolous),Ready (Deluxe),album,0.724,0.87,-3.614,0.113,0.00453,0.0,0.833,0.81,93.01,3.4591166666666666,58981590,241520,13116,True,114858969,Spotify,207546,False,2009,54,1,"hip hop, pop, R&B"
1034,James Blunt,1973,All the Lost Souls,album,0.72,0.668,-7.928,0.0269,0.0652,0.00664,0.0789,0.768,123.007,4.667116666666667,72128810,283240,10851,True,162114490,Spotify,280026,False,2007,68,9,pop
1035,James Blunt,Goodbye My Lover,Back to Bedlam,album,0.432,0.261,-12.591,0.0512,0.953,0.00342,0.0903,0.273,89.567,4.310883333333333,154514301,875010,40135,True,267271313,Spotify,258653,False,2005,67,4,pop
1036,James Blunt,Bonfire Heart,Moon Landing,album,0.575,0.821,-5.7,0.0527,0.181,0.0,0.124,0.449,118.021,3.966666666666667,84615784,410559,11272,True,209598129,Spotify,238000,False,2013,0,0,pop
1037,The Pussycat Dolls,When I Grow Up,Doll Domination (Deluxe),album,0.671,0.685,-5.762,0.05,0.00165,0.0,0.398,0.368,118.449,4.094666666666667,248906897,855423,33896,True,231236307,Youtube,245680,False,2008,72,11,"pop, R&B"
1038,NF,When I Grow Up,The Search,album,0.817,0.814,-3.985,0.185,0.32,0.0,0.152,0.247,109.994,3.28,211586396,3459388,109858,True,260959663,Spotify,245680,False,2008,72,11,"pop, R&B"
1039,The Pussycat Dolls,Stickwitu,PCD,album,0.655,0.54,-6.482,0.0516,0.268,0.0,0.068,0.43,79.983,3.45845,245565517,1135783,28622,True,259962660,Spotify,207506,False,2005,67,9,"pop, R&B"
1040,The Pussycat Dolls,Stickwitu,PCD,album,0.655,0.54,-6.482,0.0516,0.268,0.0,0.068,0.43,79.983,3.45845,245565517,1135783,28622,True,259962660,Spotify,207506,False,2005,67,9,"pop, R&B"
1041,The Pussycat Dolls,Buttons,PCD,album,0.57,0.821,-4.38,0.267,0.178,0.0,0.289,0.408,210.857,3.759333333333333,719971759,3087054,62876,True,289061896,Youtube,225560,False,2005,68,2,"pop, R&B"
1042,The Pussycat Dolls,Jai Ho! (You Are My Destiny),Jai Ho! (You Are My Destiny),single,0.657,0.941,-3.919,0.061,0.0476,0.0,0.0797,0.879,136.202,3.7066666666666666,223942723,1111577,37500,True,121260040,Youtube,222400,False,2009,65,8,set()
1043,The Pussycat Dolls,I Hate This Part,Doll Domination (Deluxe),album,0.756,0.612,-4.371,0.0317,0.0659,0.0,0.274,0.452,111.572,3.64,112014291,622566,20899,True,104915974,Youtube,218400,False,2008,64,5,"pop, R&B"
1044,The Pussycat Dolls,I Hate This Part,Doll Domination (Deluxe),album,0.756,0.612,-4.371,0.0317,0.0659,0.0,0.274,0.452,111.572,3.64,112014291,622566,20899,True,104915974,Youtube,218400,False,2008,64,5,"pop, R&B"
1045,The Pussycat Dolls,Beep,PCD,album,0.935,0.745,-6.391,0.0431,0.00914,0.0,0.116,0.518,103.691,3.822666666666666,155447506,501270,15279,True,64676451,Youtube,229360,False,2005,57,7,"pop, R&B"
1046,Lady A,Need You Now,Need You Now,album,0.581,0.717,-4.433,0.0318,0.0298,0.000186,0.243,0.316,107.884,3.9406666666666665,551541278,2928099,72063,True,339639033,Youtube,236440,False,2010,73,4,"pop, country"
1047,Lady A,Just A Kiss,Own The Night,album,0.593,0.639,-5.826,0.0307,0.446,0.0,0.0998,0.332,142.881,3.6473333333333335,114374539,629298,17816,True,120367588,Spotify,218840,False,2011,63,1,"pop, country"
1048,Keri Hilson,Knock You Down,In A Perfect World...,album,0.588,0.877,-4.78,0.16,0.00952,0.0,0.171,0.645,155.165,5.43645,317770877,1296915,47872,True,280822576,Youtube,326186,False,2009,57,8,"pop, R&B"
1049,Keri Hilson,Pretty Girl Rock,No Boys Allowed,album,0.666,0.87,-5.004,0.246,0.203,0.0,0.0851,0.9,160.014,4.065333333333333,121840892,841113,57537,True,143611713,Spotify,243920,False,2010,67,11,"pop, R&B"
1050,M.I.A.,Paper Planes,Kala,album,0.447,0.848,-6.175,0.222,0.033,7.46e-05,0.65,0.485,172.253,3.42,253113875,2198706,130554,True,583946609,Spotify,205200,False,2007,1,2,"pop, rock"
1051,Bas,Romeo,Loving In Stereo,album,0.751,0.636,-6.536,0.0856,0.249,0.0,0.361,0.73,95.04,2.77,1656451,34628,883,False,18297954,Spotify,217493,False,2001,0,2,"pop, Dance/Electronic"
1052,Lloyd,You,Street Love,album,0.412,0.876,-6.008,0.47,0.102,0.0,0.297,0.703,130.159,4.552216666666666,5959021,86838,3289,False,196756560,Spotify,273133,False,2007,70,5,"hip hop, pop, R&B"
1053,Chris Young,You,Neon,album,0.708,0.708,-5.12,0.0266,0.316,0.0,0.361,0.667,95.031,2.742,15296595,73812,2288,True,52624277,Spotify,273133,False,2007,70,5,"hip hop, pop, R&B"
1054,Jacquees,You,4275 (Bonus Version),album,0.735,0.453,-8.264,0.0602,0.413,0.0,0.104,0.335,115.002,3.6231166666666663,185119386,1282644,16240,True,169924949,Youtube,273133,False,2007,70,5,"hip hop, pop, R&B"
1055,Troye Sivan,You,You,single,0.691,0.695,-5.6,0.0367,0.0592,0.0,0.0647,0.514,106.064,3.8897666666666666,18418625,274220,5252,True,249471068,Spotify,273133,False,2007,70,5,"hip hop, pop, R&B"
1056,Dan + Shay,You,Good Things,album,0.544,0.572,-6.205,0.0319,0.118,0.0,0.234,0.52,169.885,3.2708833333333334,104291,2931,95,True,34774461,Spotify,273133,False,2007,70,5,"hip hop, pop, R&B"
1057,Tate McRae,You,You,single,0.691,0.695,-5.6,0.0367,0.0592,0.0,0.0647,0.514,106.064,3.8897666666666666,18418784,274223,5252,True,249471068,Spotify,273133,False,2007,70,5,"hip hop, pop, R&B"
1058,Lloyd,Get It Shawty,Street Love,album,0.822,0.905,-4.032,0.241,0.123,0.0,0.0496,0.674,128.014,3.4922166666666667,41846884,339323,12416,True,61162082,Spotify,209533,False,2007,62,5,"hip hop, pop, R&B"
1059,Lloyd,Southside,Southside,album,0.688,0.404,-9.481,0.0818,0.377,0.0,0.0813,0.448,75.007,4.6306666666666665,6954589,47793,1465,True,62368518,Spotify,277840,False,2004,59,9,"hip hop, pop, R&B"
1060,Natasha Bedingfield,Unwritten,Unwritten,album,0.706,0.8,-6.333,0.0399,0.00584,0.0,0.0822,0.629,100.011,4.322216666666667,113675457,726649,31754,True,482619005,Spotify,259333,False,2004,2,5,pop
1061,Natasha Bedingfield,Pocketful of Sunshine,Pocketful Of Sunshine,album,0.721,0.88,-3.896,0.0454,0.191,0.0,0.0769,0.655,110.021,3.3817833333333334,76280054,726726,24204,True,196974484,Spotify,203440,False,2008,62,9,pop
1062,Estelle,American Boy,Shine,album,0.693,0.729,-2.99,0.378,0.171,0.0,0.07,0.521,117.848,4.74555,211412840,2172972,101350,True,574317946,Spotify,284733,True,2008,78,0,R&B
1063,Arctic Monkeys,Do I Wanna Know?,AM,album,0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,4.5399,1449470227,8739290,161768,True,1589532270,Spotify,272394,False,2013,84,5,rock
1064,Arctic Monkeys,Why'd You Only Call Me When You're High?,AM,album,0.691,0.631,-6.478,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,2.6854,156785307,1970784,29032,True,1071584745,Spotify,161123,False,2013,84,2,rock
1065,Arctic Monkeys,When The Sun Goes Down,"Whatever People Say I Am, That's What I'm Not",album,0.348,0.875,-4.758,0.199,0.0341,0.0,0.117,0.407,169.152,3.368883333333333,50617664,344391,7556,True,341275107,Spotify,202133,True,2006,72,11,rock
1066,Rihanna,Umbrella,Good Girl Gone Bad,album,0.583,0.829,-4.603,0.134,0.00864,0.0,0.0426,0.575,174.028,4.599783333333333,872331461,4832737,150998,True,1043394226,Spotify,275986,False,2008,81,1,"hip hop, pop, R&B"
1067,Rihanna,Needed Me,ANTI (Deluxe),album,0.671,0.314,-8.091,0.244,0.11,0.0,0.0825,0.296,110.898,3.1933333333333334,311367309,3054195,116850,True,1150692722,Spotify,191600,True,2016,80,5,"hip hop, pop, R&B"
1068,Rihanna,Don't Stop The Music,Good Girl Gone Bad,album,0.835,0.669,-5.582,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,4.451333333333333,635252497,2204816,54038,True,651428830,Spotify,267080,False,2008,77,6,"hip hop, pop, R&B"
1069,Rihanna,Only Girl (In The World),Loud (Japan Version),album,0.789,0.706,-4.233,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,3.924883333333333,885996970,3015922,131749,True,648916568,Youtube,235493,False,2010,73,11,"hip hop, pop, R&B"
